8,7,9,6,5,7,8,6
8,7,9,6,5,7,8,6
8,7,9,6,5,7,8,6
8,7,9,6,5,7,8,6
8,7,9,6,5,7,8,6
8,7,9,6,5,7,8,6
8,7,9,6,5,7,8,6
8,7,9,6,5,7,8,6
8,7,9,6,5,7,8,6
8,7,9,6,5,7,8,6
8,7,9,6,5,7,8,6
8,7,9,6,5,7,8,6
8,7,9,6,5,7,8,6
8,7,9,6,5,7,8,6
8,7,9,6,5,7,8,6
8,7,9,6,5,7,8,6
8,7,9,6,5,7,8,6
8,7,9,6,5,7,8,6
8,7,9,6,5,7,8,6
8,7,9,6,5,7,8,6
8,7,9,6,5,7,8,6
8,7,9,6,5,7,8,6
8,7,9,6,5,7,8,6
8,7,9,6,5,7,8,6
8,7,9,6,5,7,8,6
8,7,9,6,5,7,8,6
8,7,9,6,5,7,8,6
8,7,9,6,5,7,8,6
8,7,9,6,5,7,8,6
8,7,9,6,5,7,8,6
8,7,9,6,5,7,8,6
8,7,9,6,5,7,8,6
8,7,9,6,5,7,8,6
8,7,9,6,5,7,8,6
8,7,9,6,5,7,8,6
8,7,9,6,5,7,8,6
8,7,9,6,5,7,8,6
8,7,9,6,5,7,8,6
8,7,9,6,5,7,8,6
8,7,9,6,5,7,8,6
8,7,9,6,5,7,8,6
8,7,9,6,5,7,8,6
8,7,9,6,5,7,8,6
8,7,9,6,5,7,8,6
8,7,9,6,5,7,8,6
8,7,9,6,5,7,8,6
8,7,9,6,5,7,8,6
8,7,9,6,5,7,8,6
8,7,9,6,5,7,8,6
8,7,9,6,5,7,8,6
8,7,9,6,5,7,8,6
8,7,9,6,5,7,8,6
8,7,9,6,5,7,8,6
8,7,9,6,5,7,8,6
8,7,9,6,5,7,8,6
8,7,9,6,5,7,8,6
8,7,9,6,5,7,8,6
8,7,9,6,5,7,8,6
8,7,9,6,5,7,8,6
8,7,9,6,5,7,8,6
8,7,9,6,5,7,8,6
8,7,9,6,5,7,8,6
9,7,4,5,2,1,2,3
8,7,9,6,5,7,8,6
2,5,4,7,8,5,4,7
4,5,4,5,4,4,2,1
